"","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"206198_s_at",2.63504993499094,7.89919332250147,4.27356725138777,7.05324299389743,3.77480283016177,9.98066590899615,4.8057411692719,3.40843834797144,10.8985679280773,3.51682517185144,3.60422187302081,3.83659186822054,4.8520109035088,3.17346861031283,8.00487660043396,6.95946928001843,7.00439939899448,3.87127334888852,5.89345845355658,4.52962147937857,5.32056241713085,8.95499056981683,6.35190048638071,5.24604281761825,8.33614435878818,2.12237857115845,5.69161551320146,11.3353026298396,5.32692191034165,7.69350464093216,9.00094229883818,6.56510838977085,7.27900236160836,7.60580334242062,5.32401040641647
"206199_at",4.34175185258561,9.90742089798937,7.84655430098575,9.30949290519358,5.27253665604782,11.8765221037843,7.41473940851746,4.69710326848119,12.3036238038561,5.21126714350364,6.27150214077366,6.40186363235592,8.13827218552087,4.54455391606005,12.1260673456612,9.44011080052749,9.35718390535218,5.9681967534406,8.32336259891721,7.81657519720266,7.39199868363155,10.9341526882535,8.71175444884211,8.10901125471002,10.8501814844838,2.73974802957963,7.97895561835265,12.80705473829,7.43653175349788,10.0612091801615,11.2875179721176,9.31336701346435,9.64671598845306,9.87005886778547,7.98221179751047
"206201_s_at",5.50772344733715,2.80520843079532,2.62152124521989,2.81999662569028,5.99079058641451,2.54645732996805,5.92845655093582,3.94690772767072,2.37026568402348,6.20362329202562,2.997437658728,3.53575665526631,2.82060354999104,3.60808894500414,2.66953784110727,2.52041095388959,3.20894648504389,2.71252848159946,2.56590110421498,5.76449909434952,2.84210778440721,2.48734827736066,4.92768309422076,4.71854922271817,2.31994396787231,5.47341425463197,2.51225996336388,2.45131509223564,2.31835003847356,4.10026057772212,2.38294530366727,2.47456506439825,2.6778401079337,2.55649849556411,3.9842492202734
"206204_at",3.26026290551176,3.13683150668311,3.09371000421502,3.25350604059279,3.55518798529301,4.56042250813484,2.78662073645078,2.96028373959809,3.14617844603128,3.13582636530403,3.50974840163703,5.85772101120578,2.96056029803639,4.92609479736971,3.05877297261612,4.99272289986277,5.38403853863795,5.35846792657771,3.20454406681505,4.87949067611045,2.77121013953028,4.8260917183849,2.90013706987786,3.73322593035338,2.77576983569393,3.45611608549329,4.74310372521549,2.86335871717458,3.14963012116282,3.25390804801269,3.47319919495096,3.19860353933815,2.94060252437896,4.87632374931994,3.59054015529164
"206207_at",4.21450607854075,4.77928759932378,4.3123928350905,8.12419742680442,5.40863944040545,8.41881147254468,5.3704720361237,3.55857774105056,7.83236927252421,6.70485755207956,3.14831626773115,4.92252234582693,4.35734482783442,4.0471159401871,4.17012038357617,4.05413977786685,5.14674998498923,4.50408631815386,5.78931601865684,3.78443774767073,4.26101372275348,6.26467303187528,4.17198457065805,8.48326094291576,4.39964095315678,3.40437491419978,5.28172304130823,5.16667535184892,4.8443096119647,3.48255826597673,5.99896964074307,4.98775072092485,4.81925934982073,4.66569270138338,5.1123288817033
"206208_at",4.28060864952101,5.80162806045068,4.37533743143468,4.81140951485584,4.31142049985551,4.90749650910867,4.0885753575053,4.91145184897514,7.80970139508119,4.6353543316978,4.40653417183127,4.00883755530014,6.3226369007631,3.56623952912641,6.25818195137821,5.48465055385365,4.76452247584707,4.2460550909319,4.40725351781046,4.48411099552244,5.33659880711218,7.26486010733372,4.2734652818052,4.10978351276756,5.76493283470928,4.12387112609687,4.59712184239902,6.77239237990685,4.29464817718574,6.31509514509282,5.77322630533984,5.87800898754247,4.92079850953338,4.18034822846934,4.20110719633318
"206209_s_at",3.69967441873932,7.06870969273848,3.88375213785177,4.70521244078925,4.04302159333088,5.30941726957529,3.51714972191663,4.1810324018141,9.46374287264122,4.01327406219336,3.71691955152485,3.89345253510295,8.39538966220003,3.81498658375232,8.29807914802073,5.49484914811865,4.48422784377262,3.55654066627511,3.80164607137243,3.89323948992798,5.38529788961694,8.09167785327911,3.62404733897292,3.75426617322231,6.37423815216367,3.70339292670288,4.07459470586009,7.70347006229949,3.3465874443108,7.05556409224256,7.19869917859393,6.16248872843374,4.44668831892431,3.95623157544055,3.74112013452122
"206211_at",3.76542864481211,3.61565935172898,3.20490202394916,6.97510240184588,3.36364608558116,2.9944316297983,3.60276274130965,3.59641785636024,4.84228965979182,7.64290189742129,6.96580275733874,3.78669266953684,3.02532720633147,4.90974656205576,4.81834601528614,2.77222204786961,2.90333451724845,4.4744746459003,3.14764445866072,6.51339993202619,4.41814096668489,3.30081274679573,2.91898567495404,5.55875759253034,3.18190548971899,4.01572681674089,3.26046808409269,3.38291661497184,3.21182292056668,3.05854321114736,2.97908628688733,3.32399436730969,3.43124717177849,4.08995560887689,5.11618997506096
"206224_at",6.30573090714201,5.60536572854433,5.89725252333334,4.87260380606857,7.81973683640807,7.64930991134141,6.94562539962586,4.99667170691238,4.51228881579914,7.00722329456516,8.51052962469674,3.46675510373759,5.62036742739244,6.73797602070285,5.8600950631649,5.10519945902402,7.01297652992436,10.0216820572525,4.51036690966231,7.66709595197188,4.45290894240275,5.99598473262001,5.51362898900113,7.55021587616745,4.59202424029882,4.71606873711155,4.56956255281092,9.86997010465729,9.6888826832866,8.34043575115533,6.77829694270806,6.83156451589039,4.90326003256296,7.24133766459417,7.7185574841747
"206227_at",5.20284764049646,5.15616148012439,5.48981566522925,5.13666035984002,8.54689682282958,7.09404738756267,9.31181831871369,7.56255160276565,4.68079415332534,7.52203226944931,5.72285930767052,6.35254423432237,5.31531412837227,5.44321307217197,5.068436763537,4.88149064313625,5.54150543690649,5.83263391267375,4.92751789296198,8.47349636662452,5.22176639801284,5.2119780859514,5.16191706864659,7.51748096086188,5.33525997972114,9.01482470210243,4.94396938767307,4.98865426967187,4.96843847794535,5.22545832469465,5.24394309022138,6.14816115087894,5.72046074137206,5.94353028747423,6.97149927957871
"206262_at",5.33303340298958,5.93615413444986,7.34340505544777,7.99196858210155,4.13954964071717,10.0070064810539,4.80450438409098,4.21825947151052,8.59419299667142,4.68524803863198,6.15844071215404,4.40619057663041,6.75332095406093,3.38028100970782,4.73632454777085,7.37378875996324,6.60893107544805,6.49645551197637,9.84501995875945,4.59708880374847,3.79541689931487,5.77306399139832,4.85046249003126,4.46242886135271,8.3407395893211,3.04282187861072,6.85044279359515,9.67258908037158,5.61554185260397,7.88660797631945,9.37727918861305,4.2776193989054,5.74923471862352,7.70595233625125,3.89783539629195
"206268_at",7.94965871234694,7.20087814250565,7.48489710188053,7.3844028484088,9.00490028908998,9.31364485107911,8.28716674156074,5.16615701898445,9.75627629237015,8.11592384070421,6.91730632935025,3.07942128253695,6.89559941914986,3.18319710532112,6.46935385987366,5.22818425949157,10.2073753913399,9.0346701425605,9.16599827564179,2.12440490423405,10.5349527398387,9.63382025984402,4.70243082697593,8.82055595863857,6.38893706710147,4.79467258005549,10.0627069846401,6.12492638595902,10.8707106005391,10.6532616551376,10.99374370863,9.72375487412016,10.3170716076643,7.05174568214518,5.27112046876653
"206286_s_at",7.68695403065777,6.20514528790588,9.67306838339617,5.51067995428722,8.75606741678767,6.99125213722903,8.57647388368159,9.44735076642413,9.58916354993739,8.38524684126554,4.75349728438194,7.54761915254696,9.47564078845273,3.74598225591594,9.30541577792412,8.52287509609551,9.23728230475149,8.83368309081724,9.44777226355057,4.58953237969699,10.3695558972464,10.0861751649996,9.40920945772419,7.6632677385962,6.3845215204164,5.71867609951612,10.1217922837601,8.49052072594757,9.67514568171594,9.82802582575485,8.74156023651576,9.13203574027994,9.22216800818741,8.71412286205325,9.51315993991931
"206291_at",3.96753719861847,3.48611339218774,3.64307227804188,3.57491241175178,3.2750636732794,3.71949447394064,3.28439997643207,3.50850326162928,3.17848633949248,3.84848071967994,3.50818279019533,3.21168547516835,3.21130607574529,4.13280770569705,3.55506487734284,3.12693538137667,5.71515965067398,7.02464272059114,4.22099213017506,4.95110199571439,4.23742085816788,3.08718088958795,3.43185613677844,3.40786462628446,3.40506334538205,3.03220842073577,3.75276938068002,2.67125202102462,6.39777044407925,3.76561969770432,3.93114053974452,4.11965524564728,3.59709885811876,3.75044284309983,3.57055992363221
"206307_s_at",4.49503909704702,5.0248486138946,4.61007546522964,6.11846195217393,4.4644224679461,4.25729654867353,3.58349966525414,3.45227452075136,5.21564128665984,3.98258536755649,4.25096697841824,4.46574803368767,6.98642246591195,4.64482105719205,5.20829434660616,6.70848422424476,3.78506958976494,7.38968897086919,6.4502313978704,3.79074070161924,3.98095039678718,4.64925445488514,4.03267456375483,3.90932805275502,4.43557120598998,3.9066623642753,6.21640574970355,3.68559679114338,5.66044995746432,6.36247521137913,4.26986355500672,4.17063012583699,4.0902524033586,6.54826804089307,4.43094801431962
"206326_at",4.33671697361983,4.75185439967221,3.86011577068875,3.69853995836316,3.63565388895267,4.06789229713459,6.53408780886517,7.63873223203171,3.87090382792632,4.43016464257023,4.58045590816606,3.650045188468,3.87964900315722,4.53883148394455,4.88667694988172,4.03405316131846,3.77947434367925,3.80277221831731,3.47914701480303,5.36868304491816,3.76579956818946,3.81237661743612,4.1658418199376,6.93832020224481,4.30092556221708,8.91856513750209,3.93767886563267,4.04856734954158,4.1831959051579,7.27717469358711,3.50495957322668,4.99757359230605,4.05492107695967,5.22909212230493,5.86847068457031
"206336_at",5.42950752379336,3.67021965044664,3.6214306903115,8.58207051676192,3.9526897344569,3.53987771631333,3.52276226382475,3.68725089187013,5.33168157018644,4.72444364636748,7.73121266525234,5.92396093386778,3.55775678783632,6.5319471597448,5.82092087932309,3.56128507446346,3.16337123389438,5.72039370837852,2.96125894760774,2.93026579696709,4.20981066525654,4.47348329648452,3.175191740917,6.38220796041336,3.75448733253447,8.58819314938555,3.30358173012312,3.41301662453629,3.48545759961291,3.40860568795847,5.75315088307049,2.92838261841091,3.01819376204105,5.40985929560825,4.72168039781473
"206340_at",3.12597254485862,4.76914761846423,4.52762836955323,4.55161283499872,3.45207527826332,5.55895541566941,3.37540851988862,3.99791134291714,3.58049490712626,3.40636167162963,4.12535307173721,4.61157970865751,3.71145388768458,3.24130532015087,4.50454300833361,4.6054789549614,5.69754770112559,3.40435724047993,5.41734553422525,3.89762138792031,3.41066037606434,3.52394003153977,3.31447299485392,3.30452345073469,5.12076995670953,3.48801444893441,4.64402732322331,5.80434785214629,3.93034729744848,4.65876621992843,5.56953081467757,3.7952075320581,4.08366816794472,5.06378432307167,3.27946385284335
"206354_at",4.01593466645807,4.50950603977519,4.39564957890467,4.53930296200052,4.608346716627,3.67563036082252,6.44074829085601,6.58385243742422,3.58605065262089,3.73686201719213,7.31298451113071,9.3158046932956,3.40038239762329,6.83752065729619,5.59341813470615,6.30731483109715,7.44873320285002,6.51857505983969,7.35758104210136,7.20962557221296,5.34182521109408,7.99305137203411,4.73315727933996,6.75050326343438,7.3727631921167,1.86657252648975,6.93040798792176,2.35363510985795,5.78379456428982,7.88267578454175,6.41676986622036,3.65805111995703,7.81313970084792,8.31613077857257,5.15811437345707
"206418_at",8.21952576661527,5.3058060753114,9.94049084189158,6.91656566324399,9.47403440307748,7.12282735846414,9.97529359620311,10.0228620473184,11.0156407086442,9.80984729369741,4.51310322173546,9.45702090258778,9.11837898140422,3.17237755379388,8.90977053858105,9.89441014410039,10.149324652165,9.04668832615703,10.1311480834956,7.83888745443641,9.04009440265187,11.5691945679142,7.42912027111393,10.183947902413,10.764967725682,6.00443989107127,10.9860575122889,10.6479166597203,10.0441985284874,10.3901403133226,9.70252701556925,9.58933872229281,11.3045003518914,9.96876656699104,10.6806763254479
"206432_at",5.13978596339352,4.16599711085247,4.82764426599996,7.88051378331934,4.97637465554939,6.01703795423402,4.73300274917628,4.22687461839477,4.15550846861678,7.05118544260433,5.28385607054709,5.49017223331334,4.10003430791235,6.15310466323091,4.48509303787814,3.45994350988668,3.96662595964996,5.76061247720416,4.51418630885249,3.69304389153511,5.14167172342392,3.34558769686546,4.15705793584508,4.99421474200216,4.51145013297549,6.9487193710017,4.25165215371953,3.93699705859896,4.40962131894296,4.34179677516525,4.07972719031063,4.03120052631878,4.38563209512508,4.48452461527498,4.56273410023293
"206439_at",3.52801763231148,3.1522578754791,3.2996649593705,2.35181378430352,5.56932440145954,2.12595017954342,9.12230440857306,7.72077640780571,2.26816181055941,2.53966039778877,7.55807133739108,5.64373279478955,2.73871360849133,4.08509002697947,2.66984309550361,2.91711764808729,2.79382399791876,2.99644031436685,2.64942005759008,3.16573221032045,3.06893283980976,2.86990472155817,3.03481590088894,5.57776049644303,2.98071639094406,10.7572430980538,3.00924529368329,2.94870919341501,2.53182031641569,3.69331261396166,2.36978811974434,3.4332369240667,3.35637580082321,3.34180982429487,3.02722974986016
"206442_at",2.47643863588004,3.49597082869264,3.33994674398451,3.03154341175193,2.99071676033172,3.01770150438836,2.91147483201654,3.49508987727275,3.25212585470426,3.26876979634386,3.38654041372807,3.14390565585785,7.68047101164195,3.22263694241611,5.42667080040089,5.01343594629415,2.63456039632537,4.75428359879371,2.72469039894371,2.91158195698132,2.42184519071401,2.74405971138234,3.94468401508627,5.61376216965036,2.77803490409446,2.33579359778438,3.77419411880286,5.47253307822324,5.16958346673375,3.89050733366112,3.36913251488562,3.06821543675339,3.99517833737235,5.24710069834439,3.51609350062372
"206471_s_at",4.15642131853042,3.49409295296035,3.95022563344522,5.73398139898579,5.95985407861942,3.82470371183933,6.13780346143865,4.20189392279049,3.54189506293545,4.6264289192506,4.55999135280185,4.05071798375087,3.59472321043703,3.7831561950274,3.45156278412864,4.1363909399781,4.10473208538071,3.50907713143143,3.68124808550192,3.64278611397889,3.73333026873676,3.92409424569432,3.87011977250241,5.04996076342914,3.41717280243983,6.01630333827637,3.66992087808667,4.00456098349254,4.1144907072821,3.35942321180598,3.38661287331876,3.10145101568342,4.24448024539737,4.07627476886138,4.00735560186237
"206488_s_at",5.11779481560926,4.66379130023768,4.25797571407047,7.15422945049774,5.42802772744404,5.06251605090854,6.85081252570406,7.16917790668645,4.3514027344119,7.50979920551588,6.04133898370866,5.02837057198157,3.69341682186128,6.81064632584829,4.18910353970678,4.72601838867944,4.00708893711145,5.20363848449217,5.32807730806552,4.36617722406944,5.84631180547666,6.62107132415527,3.92565255996772,6.43094055758478,4.69998613533687,7.42634432275307,5.38151691487299,4.76413783067225,4.94188119822356,4.37527701475459,5.24994161436524,3.92833533752376,6.07736862827585,4.54018609241862,5.24697503121087
"206513_at",5.73976652615109,4.65687056966,4.3017036621643,6.54838211332036,7.62709008107137,4.38656353945296,4.9732569379822,5.68867806933283,4.48880920452928,6.2059786793064,4.44191895273366,7.11704683465827,4.74838645079231,5.87796004764828,5.18123270163462,4.31887820392118,4.72845479162162,7.67124833360662,4.00134220557923,5.35341950063744,3.9844982611582,6.86371987995877,4.15346744412025,4.28697208004114,7.42109717130877,5.12882145954391,4.67210941530145,4.82771097100149,5.3520192422039,4.1724170552412,5.71223928365615,4.49404589059811,4.28868778294398,5.89085381811527,6.69332106633444
"206515_at",3.15961540416672,5.05204508826708,4.87037594471134,5.12398994070038,4.99805806699621,5.39755489794499,6.37534473700373,3.34815582900203,4.81656796305581,6.64688376018442,3.79818478924644,4.95448526106743,4.96104523643338,6.41712657569714,3.65838054644964,4.22533561754116,5.29894592261256,3.07792701374025,4.6504540069053,6.31484049138264,3.261068880223,5.20493366611873,5.37720442994102,5.54950206518147,7.27340786664834,4.75512079939783,5.43111942262114,3.99806530791677,4.14855420217428,5.26837619734777,4.99635808418245,5.84864379945138,5.36529291878096,6.40278330492828,6.20402046259515
"206552_s_at",3.34402331586995,3.11416036830952,3.1828269977222,5.7024004475243,2.53580663072995,3.96064883479338,2.89143134806878,3.59680324046601,3.2449911360137,7.81493381785902,3.05997069877529,2.87468429897974,2.74921253531815,2.61432815453741,2.48183266796897,2.55288542645858,7.50372519051321,3.13627230015484,2.73837122220733,6.37575962233665,2.39461855270282,3.15864401217683,2.42745943133963,6.60426436382532,2.57349208457211,3.63068983340325,4.82259339767691,2.90096675465595,2.47207847216965,4.07975191023269,2.85842768734658,4.19136681918085,3.8555634959409,3.10797348483735,3.53961295043537
"206561_s_at",4.40841217066288,8.37933703522716,6.98900471542249,6.36032124652035,3.89766194817455,8.38049287792641,4.36586812060355,6.38948476314453,8.4721921055789,3.90998105983441,5.91959533110686,7.2460346928221,6.99983439968527,6.70130510535573,6.88208926675805,7.08254825504308,7.53344388341367,5.24766666266436,9.50111764809852,7.27892760155148,5.24870829837791,7.51476361783988,7.77348155480082,7.66341665131191,9.21858630212585,3.28068311276455,7.44884611159055,10.1836724734736,7.10648594705649,7.05614030696615,7.21239853651678,7.58993301800263,7.3695411591876,7.42549979957235,5.03983881326837
"206569_at",3.75255301767101,5.16276227030216,4.1079322885814,8.13569515480833,4.04555092278177,3.8714476015977,4.07711954532712,3.92807948895662,4.21705998977043,6.6807162096634,6.47623791415966,6.01059679392885,4.23371095194709,7.31822709925266,6.71467911295479,4.05629459244406,4.27199160962755,5.98113950060604,3.95093941730835,4.2074057120465,4.51491435622143,4.18729358951099,4.05258961792429,4.34079880093182,4.52262662523922,3.54271546883064,3.98555032569889,3.93097707992068,3.74065272143792,4.03611810473656,4.16092481516291,4.70903482912828,4.14197870464567,4.48296606738143,4.07111912612322
"206577_at",3.35418005706381,3.64390473842864,3.12231198085994,6.52215200134381,3.6220010569376,6.90645104003499,3.87615825585267,3.14387142332837,3.64432817592443,8.00904772550409,3.45037904849928,3.12371187310939,3.66769456894991,3.78657355722813,3.16374678564158,2.96567917995247,3.54910780859436,3.71947144605452,3.9370014476679,8.24733173660066,3.08555807213378,3.22583029459926,3.02132433204035,6.33402070474009,3.36996002640268,2.85641804077952,2.92798382968709,4.51354675508588,2.73167447396038,5.4046980668762,3.17814569096456,4.42786751347151,3.63629798294344,4.13097283673289,4.79642187655473
"206584_at",7.33543810077129,5.62523660487458,5.47055284380834,8.80417350504013,8.05106025978028,6.87288706347737,8.03490871006072,7.718460309353,5.84076743696896,8.1780228908222,7.96843803387947,7.84876053167553,5.04511565161992,8.06855857367714,5.79086847881044,5.00995463359099,5.30268826075448,6.20600329515672,5.65980644428081,6.97294855929091,7.06783417829409,6.82882453565162,6.96321715075694,7.8925469044428,4.2192289597532,9.60088956019427,5.40437144374312,5.84309495246327,7.36502142454532,5.78733277748057,6.3586745681686,4.25086919015155,6.31850669426863,6.63289460215717,7.56236262440108
"206619_at",7.28972597726176,5.42807596109959,4.82569443269442,3.97604989488216,4.24502311778926,8.16174349126878,4.13264073470192,5.06951339545281,4.60485507424819,4.18371536304891,3.81765985703164,4.51194060513023,5.02667328981974,3.63811789354263,4.91869203050778,4.13426560889338,4.6408051944849,7.79070166412917,3.99606297670758,4.02462690370528,4.14701753255817,4.50956980260058,5.30365641595654,3.6110989721306,3.97133005962276,3.99370107520186,4.80800480856273,7.92416743673064,7.10498348561272,5.5975091071187,4.97640498186539,4.31146918751863,3.91972117115894,4.44772448520683,4.06938413105697
"206624_at",5.21058109274448,3.36853478916823,4.56413829204874,5.5737136195444,2.84338431810498,3.71323519938099,4.2640739302604,3.15676856827895,3.32584933759238,4.35249701711698,5.5482090332546,4.91677368569818,2.74864519006323,5.18804989067332,3.1645984777766,2.58163804968735,2.87413247999826,4.16733098093402,5.11484225487536,4.32121367772679,5.56559260069292,4.94070401143324,2.39819602071553,3.86833095759027,2.71240484021891,2.61219757914953,4.33935225838029,4.42837447006213,4.90737176280466,2.37320151997126,3.16463817452553,2.80576668339002,2.46574995711468,4.24935904787665,2.74411544755959
"206638_at",3.90232211049168,3.5099990568582,3.41927672453212,2.89001169072965,5.11685386022083,3.42503055966441,7.41309521697816,6.42247581251969,2.81664854589833,6.96766456191772,4.40951441858974,3.78431857362109,3.25540431786706,3.12539376670073,3.20709186603784,3.32628123092145,3.36462182499773,3.28132810970353,3.21678416416379,9.59971391717224,3.23947899288111,3.61093986385184,3.6315333780754,6.01232596909116,3.17409497823239,4.14914515218402,3.29186636148191,3.02079764604099,3.37002957960609,3.379429244415,2.99027595574434,3.6680325620081,3.97821066603102,3.94199310120546,3.81381912946739
"206641_at",3.8778199932949,6.22365402555638,3.7252136471124,7.09749295372368,5.3571020141873,7.12970009525849,3.68272747354128,5.3966431516535,7.18232531971151,5.81992062428418,3.39771826373048,5.75674294537017,3.67881865005826,6.15365007881429,4.39943352976249,3.14723350326627,5.52291107918923,4.35671783131997,6.6114478878571,5.11184567250634,2.77803721148712,5.92868799048898,5.42139042262929,2.96978369903106,4.04992778390182,3.65085848806583,5.16700933842501,6.25879982367014,8.30191264357761,5.57126395940469,7.06744846479361,3.57308212160302,7.03694521168984,5.71238604074842,5.08108564643434
"206664_at",3.26873140526335,5.46339541916106,5.21030902010717,4.9301744406253,2.85038406515147,9.49904822306577,3.28292540605493,3.49656032870062,7.82923210160559,3.06567545153107,3.41192960969323,3.48312409842521,9.23739359961852,2.47874787413408,6.22498281143997,7.22044814574861,8.37834801604592,6.18691266368183,9.146800214646,2.3658206516272,1.55758428510266,5.99287889909086,5.49411226522051,1.61057586402482,6.01741505899196,1.34854734848111,2.83566485549059,7.47503798342542,6.00944415268065,6.52252719104041,3.76690188941201,3.75977210739228,3.58136075478894,6.86941500119952,2.75844834132269
"206693_at",5.69044847491634,3.02746757778305,5.5936516202126,4.41204561833505,3.91926812852078,4.07153374902176,3.54752073344998,4.0072100353675,3.46378386145336,4.72970986146509,5.26309503622069,5.45930494177938,4.60362480443938,4.43275273396352,2.92768083054838,4.93245044671861,5.18908436097929,5.49977861320943,5.02007700559061,3.94588790300589,3.35086691368254,5.15840518532957,5.10463812743168,2.67833021479051,4.41251671831256,2.51966794102551,4.93479232705916,5.16466258327282,5.46746610008015,4.76174328763447,5.53299616371765,3.8126515926161,4.72557060164653,4.71559583728263,5.0945366165026
"206700_s_at",6.14593430963796,6.73651370330886,6.08206659181679,7.63689959036608,4.05916427579168,6.3477987152191,6.91676905335571,6.32105066045657,6.69102869797816,7.10075805327738,7.57049475614193,7.64333645371089,7.79676652807952,6.41225273352094,6.0362829410445,3.36216708009822,3.21182708213994,7.24601767742292,7.69975581690577,7.22908814483039,6.80440239441803,6.82689217934778,2.89644102640295,6.44161565342894,5.4298584541262,2.92105290203372,7.35004436374545,7.51972912618263,7.39592305191383,3.36358839755502,4.06930444104259,4.43801925951798,6.59415442021431,6.38066320296529,3.76798441258391
"206710_s_at",4.59321407336212,5.14199621035155,4.04558709795299,7.78296031003391,7.07602045126238,5.25364731529015,6.95183891188168,6.84061416754405,6.28546580182883,7.39096299781244,6.72643031365734,6.41991399464371,6.65253391589314,6.1867130808071,5.38547370231648,7.21883887894615,3.88055475085863,4.38508769502731,6.39991650549331,7.03032815089527,3.78201193515202,6.6426398999964,3.80695685351713,6.26902796791377,5.0055176629337,6.57043510373675,4.7259009739816,3.78824204501624,5.69289348308207,4.16067833778031,4.62302883801837,4.0315830221254,6.16001501262027,5.63244729158888,6.29292935574287
