"","IDs","tstat","pval","adjp"
"10603","244669_at","-0.61975137970318","0.541924586635424",0.642347843973346
"2252","205173_x_at","0.619764194448927","0.542228730766368",0.642499814106236
"2475","205732_s_at","0.617773606668607","0.542197995493521",0.642499814106236
"551","1563130_a_at","-0.62007955842063","0.542900139437037",0.643224495782592
"3604","210379_s_at","0.618364713026469","0.543177741891755",0.643482490174102
"2703","206467_x_at","-0.61690614348977","0.543899278918861",0.644266282575255
"5243","218247_s_at","-0.612632262963763","0.54467744599489",0.645045919081072
"5998","221085_at","0.612532102633778","0.544628904398309",0.645045919081072
"7357","226444_at","0.616214867010752","0.545061429234944",0.645429569067634
"2993","208116_s_at","0.616718341597336","0.545657409867278",0.646064141712694
"7095","225728_at","0.611872865823843","0.545903227148339",0.646284023155576
"4275","213093_at","0.61499465278518","0.546154810981017",0.646510682337102
"8178","228588_s_at","-0.610966694517855","0.546349892747013",0.646670414664893
"1372","203007_x_at","0.60940442967812","0.546482682144958",0.646756389479646
"1248","202688_at","-0.612543009193169","0.546564959361459",0.6467825713245
"9792","238161_at","0.613059176473462","0.546745227614548",0.646924693222364
"9665","236617_at","0.611128496337828","0.547194177882663",0.647384661156953
"5701","219650_at","-0.610855406822164","0.547492251088554",0.647666045076921
"5093","217236_x_at","-0.609561524855778","0.547934724791712",0.648118169522606
"6611","223701_s_at","-0.607532962894724","0.548166254602561",0.648320709436447
"5381","218747_s_at","0.609887130190792","0.54844531507727",0.648579413518567
"2659","206288_at","0.608920586167708","0.548730164448823",0.648783043998625
"2954","207847_s_at","0.614945826505689","0.548770981995673",0.648783043998625
"3855","211672_s_at","0.608844923016327","0.548798529126441",0.648783043998625
"46","1552701_a_at","0.607978185205509","0.548899350941547",0.648830895044362
"372","1557197_a_at","-0.609073261765938","0.549422898313511",0.649273611926844
"5742","219763_at","0.6052381881283","0.549380828098111",0.649273611926844
"8113","228425_at","-0.607207595259153","0.549455040450368",0.649273611926844
"3592","210314_x_at","0.606223772214796","0.549542292750969",0.649305355127299
"2256","205184_at","-0.607611281914724","0.550118479472551",0.649914722699579
"8164","228562_at","-0.603601458362306","0.550363037676797",0.65013221062414
"276","1555842_at","0.611237375720255","0.55081250218698",0.65059167565796
"6388","222853_at","0.606837637227049","0.55123950522407",0.65102451232087
"1148","202368_s_at","-0.602668548973606","0.551524728723414",0.651258280383753
"6640","223879_s_at","-0.601705184972537","0.551670618663191",0.651258280383753
"10071","239965_at","-0.609588735927572","0.551669731603218",0.651258280383753
"10307","242414_at","0.604517086912387","0.551679726351862",0.651258280383753
"4565","213984_at","0.60453237136693","0.551929995035511",0.651482194162017
"8928","231862_at","0.60541869453087","0.552112933244195",0.651626592562194
"4351","213309_at","-0.602094822222905","0.552808346050392",0.652375736662695
"93","1553694_a_at","0.600696238153094","0.553183095244396",0.652663067789341
"3078","208712_at","-0.599894850230148","0.553127634007391",0.652663067789341
"9439","235469_at","-0.600852860434501","0.553233928555809",0.652663067789341
"9323","235112_at","0.601052314474994","0.553803505539128",0.653263334235513
"6926","225228_at","0.599690950641555","0.554988052013856",0.654588803779397
"6199","222118_at","0.599895501336916","0.555447948087599",0.65505937675089
"3954","212093_s_at","0.599497362495826","0.555627614656521",0.655199398199925
"5519","219142_at","-0.597751716788837","0.555689058953016",0.655199995817834
"2755","206682_at","-0.603599374737234","0.556149880630788",0.655650913282461
"9621","236327_at","-0.59828012901196","0.556193450525421",0.655650913282461
"10442","243233_at","-0.596178822278185","0.556413529386277",0.655838442004083
"8753","230653_at","-0.593973851813639","0.557035834904406",0.656499977736728
"3808","211538_s_at","-0.593301134493582","0.557193445361218",0.656541799947815
"5797","219938_s_at","-0.595607997829892","0.557190804468889",0.656541799947815
"8521","229721_x_at","0.59412686961741","0.557495571325672",0.656825814474427
"5409","218819_at","-0.592965492070074","0.557695897539932",0.656989842264638
"3487","209921_at","0.599436562894788","0.558385380815984",0.657730019120668
"7226","226094_at","0.593378238820684","0.558719846914625",0.658051899882358
"5623","219439_at","0.593185794265466","0.559495513410151",0.658893292462863
"9551","235940_at","0.59145532828496","0.559562923553454",0.658900509697376
"4428","213548_s_at","-0.589763332917014","0.560293611075621",0.659688666916894
"3544","210118_s_at","0.593872052031824","0.560393126055844",0.65973359152003
"8278","228920_at","-0.588430913393749","0.560785831444496",0.660123632547758
"5527","219158_s_at","0.589254989854804","0.560977870806141",0.660277401960331
"9311","235078_at","0.591914708137395","0.561187259824408",0.660451556220669
"2938","207724_s_at","0.590039124272277","0.561851864056076",0.661088995658889
"7790","227525_at","-0.587673269201008","0.561826896627908",0.661088995658889
"2456","205676_at","-0.592352517484664","0.562561456223561",0.661851491116723
"7016","225539_at","-0.589276628759268","0.563772066353173",0.663203201031654
"6237","222320_at","-0.586382786100523","0.564133737557453",0.663556060192291
"2878","207334_s_at","-0.588337627174788","0.564272432500168",0.663646597488712
"9729","237216_at","-0.583413496533448","0.565084113369337",0.664528534063995
"7690","227277_at","-0.585149214274765","0.56526612442539",0.664669878589435
"3804","211518_s_at","-0.58456591813107","0.565445984287263",0.664808662991433
"171","1554533_at","0.581794396700759","0.565787989568757",0.665065318010635
"7195","226018_at","-0.581985640619075","0.565777608255615",0.665065318010635
"8630","230135_at","0.583129675316995","0.565928467632463",0.6651577267145
"728","200915_x_at","0.582412849964876","0.56617604696354",0.665285518121874
"3058","208611_s_at","-0.581570752667221","0.56621621647031",0.665285518121874
"4835","215123_at","-0.583503583666695","0.566292310726188",0.665285518121874
"8214","228696_at","-0.584749806324951","0.566256795953863",0.665285518121874
"8277","228919_at","0.585361974373164","0.566346572486004",0.665285518121874
"1867","204326_x_at","-0.584437698492997","0.566537162281261",0.665436701862368
"3144","209008_x_at","0.584649474163025","0.566852332859249",0.665734165254248
"2291","205262_at","0.581210245842691","0.566927367047066",0.665749568642426
"1165","202412_s_at","0.579864703752273","0.567113470270945",0.665822672237738
"1762","204073_s_at","0.585852628096268","0.567096548350696",0.665822672237738
"5711","219684_at","0.581362087335848","0.567233699434627",0.665854678401903
"10198","241788_x_at","-0.582480203294637","0.567264588370669",0.665854678401903
"7135","225845_at","-0.578681176675955","0.567353254734397",0.665886059917502
"140","1554242_a_at","0.579435751078255","0.567631031693337",0.666006799652363
"874","201474_s_at","-0.58243964510419","0.567765841295904",0.666006799652363
"2230","205130_at","0.577216985866938","0.567724465330743",0.666006799652363
"6051","221480_at","-0.578555188718245","0.567651360418433",0.666006799652363
"8785","230779_at","-0.582907351084511","0.567733551246021",0.666006799652363
"9588","236140_at","0.580867351065727","0.567902212146126",0.666094096759588
"3397","209704_at","0.581156431949918","0.568576524937445",0.666812259612501
"4463","213645_at","0.577895299635796","0.568821480590038",0.666954041363587
"10602","244665_at","0.579317666250801","0.568785470358129",0.666954041363587
"4427","213546_at","0.578112829613533","0.569048958953325",0.667075273295481
"9579","236094_at","-0.578585824390933","0.569038679591904",0.667075273295481
"259","1555733_s_at","0.582073323631951","0.569115621639178",0.667080689399808
"5166","217851_s_at","0.579102124979497","0.569206889765134",0.667114942092296
"3554","210145_at","-0.575649210644299","0.570308927320546",0.668260852937065
"4709","214544_s_at","0.578822595154145","0.570293147009995",0.668260852937065
"1667","203845_at","-0.574093429376974","0.57066817367765",0.668608935750473
"6906","225176_at","-0.576056330444632","0.570915026672586",0.668825274219181
"128","1554067_at","0.574306480664534","0.571167939864887",0.668902917920408
"4104","212579_at","-0.575642138653886","0.571123453549752",0.668902917920408
"6122","221760_at","0.574984764803819","0.571124373288272",0.668902917920408
"6322","222678_s_at","0.574847684241643","0.571354259653833",0.669048246547377
"628","1569020_at","0.574937696908425","0.571733396795095",0.669419305492852
"7495","226791_at","-0.575711248582028","0.57184046791702",0.669471767317487
"10727","87100_at","0.574772452957155","0.572104735464655",0.669708232522153
"4656","214295_at","0.571690352411719","0.57229547067145",0.669785664597739
"10561","244347_at","-0.576024547828762","0.572292449482206",0.669785664597739
"4352","213310_at","0.570310101703772","0.572773391150861",0.670272039796915
"1547","203549_s_at","0.570485645688313","0.572962256539962",0.670364298679828
"6126","221768_at","-0.575110546000308","0.572976925675932",0.670364298679828
"8304","229004_at","0.569264000638524","0.573151918677959",0.670496075467894
"5626","219451_at","-0.571504834351236","0.573868359938947",0.671261162539552
"7692","227288_at","0.570420212101045","0.574276501873626",0.671665500722857
"174","1554544_a_at","0.57253495363258","0.574437599535915",0.671701957502124
"1373","203008_x_at","0.568465171676486","0.574471155823355",0.671701957502124
"4102","212569_at","-0.57169691641459","0.574557561676622",0.671701957502124
"5211","218051_s_at","-0.567080483853658","0.57449714130237",0.671701957502124
"3667","210676_x_at","0.569163452574134","0.574908187271962",0.672038794253983
"5982","221003_s_at","0.571227301187302","0.575180771820979",0.672284341626173
"1695","203914_x_at","0.56832130149602","0.575458429736485",0.672455698355542
"8205","228654_at","0.571855861278666","0.575515005233231",0.672455698355542
"9074","232541_at","-0.570112230473754","0.575477454829773",0.672455698355542
"3517","210036_s_at","-0.5723272383398","0.575617006843021",0.67250179914986
"2820","207016_s_at","-0.569529391536375","0.575806902779517",0.672650567001887
"3113","208891_at","0.56775955121469","0.575918083219374",0.67267198324279
"3892","211797_s_at","0.565863574018775","0.576012923150704",0.67267198324279
"9101","232752_at","-0.568176085825431","0.575985408366881",0.67267198324279
"7710","227337_at","0.567924625664028","0.576178688455942",0.672792491124923
"283","1555882_at","-0.566664607042989","0.576547652945685",0.672930999182806
"4085","212520_s_at","0.568813827080258","0.576466337683556",0.672930999182806
"8573","229927_at","0.566688562545292","0.576401824348686",0.672930999182806
"9500","235698_at","-0.564924583681297","0.576530527946804",0.672930999182806
"2114","204871_at","0.564187623013912","0.576889858495327",0.673257327530854
"8789","230789_at","0.566032405747488","0.57703988720805",0.673359330069563
"5647","219507_at","0.564970545025362","0.577212589192795",0.673487765491148
"3363","209629_s_at","-0.565946242572494","0.577299204243454",0.67351573828403
"8381","229309_at","0.565544002693447","0.577695553704356",0.673905022613566
"7340","226404_at","-0.563362687112969","0.57792098906285",0.674094865958317
"3787","211401_s_at","0.564718422522087","0.578076159741613",0.674202719334182
"3105","208853_s_at","-0.562890479681883","0.578274404548845",0.674209745983672
"4741","214709_s_at","0.564316098789826","0.578333006622713",0.674209745983672
"7903","227833_s_at","0.563648327049391","0.578240165765688",0.674209745983672
"9723","237157_at","0.564479501772452","0.578297969205043",0.674209745983672
"5578","219297_at","-0.562096031425506","0.578446666770443",0.674269141491306
"441","1558369_at","0.567040373139257","0.57866987883995",0.674456210004026
"7337","226400_at","0.563315581581769","0.578742869152613",0.674468169209722
"7420","226601_at","-0.564352199681313","0.579102865738429",0.674814567293767
"3796","211456_x_at","-0.56271053393851","0.579247319022449",0.674909750122385
"4261","213056_at","-0.564115192588855","0.579537619079783",0.675101677177229
"7055","225639_at","-0.559827627973446","0.579520596245255",0.675101677177229
"746","200998_s_at","0.561810171788778","0.579684856780797",0.675200041177243
"1536","203509_at","0.561877583738629","0.579829173217801",0.67529498163321
"227","1555292_at","-0.564308941886659","0.580017597480769",0.675409158373602
"1645","203791_at","0.561203373362293","0.580052843045186",0.675409158373602
"562","1564077_at","-0.560069250943391","0.580218319862521",0.675452702283363
"10139","240861_at","0.559081732604161","0.580278702659173",0.675452702283363
"10576","244439_at","0.563634723695657","0.580241735559149",0.675452702283363
"687","200727_s_at","-0.561946232768041","0.580759473341215",0.675865987375771
"1135","202319_at","0.558412206910836","0.580730767543857",0.675865987375771
"7887","227776_at","0.558284135531962","0.580840116053201",0.67588668049827
"9163","233446_at","0.561172221952372","0.580937122616358",0.675926408653942
"7492","226779_at","0.558663547139664","0.581174985295963",0.676056847549734
"7828","227624_at","0.560505879436359","0.58113195006934",0.676056847549734
"1136","202323_s_at","0.563594360827273","0.581410278169869",0.676257389753617
"7603","227045_at","0.558189944383474","0.581686921167623",0.676505979058332
"4929","215719_x_at","-0.556138577979678","0.582305768771324",0.677152457909288
"99","1553749_at","-0.556098102991913","0.582437212627302",0.677232065553017
"6920","225213_at","-0.558649367615625","0.5826744892587",0.677434700314613
"7701","227309_at","-0.558231806127629","0.583267004875669",0.677976955288994
"10282","242283_at","0.555268505126833","0.583252053499839",0.677976955288994
"611","1568611_at","0.559184657296205","0.583497945198085",0.678150309116275
"10326","242517_at","0.559497701827487","0.58354228608108",0.678150309116275
"2902","207469_s_at","0.55664226141281","0.583739742993757",0.678269029200127
"4467","213657_s_at","0.554416518424182","0.583871991285656",0.678269029200127
"6002","221103_s_at","0.558175472036067","0.583871126774636",0.678269029200127
"6719","224476_s_at","0.554006074124158","0.583896775881359",0.678269029200127
"1029","201942_s_at","0.557161848321724","0.584077088981904",0.678405191826016
"1741","204032_at","-0.556397756264081","0.584291663390756",0.678581115227631
"3688","210807_s_at","0.553073813537104","0.584550052194987",0.678807880030295
"4152","212720_at","0.553438893184554","0.584785389654661",0.679007830406794
"681","200666_s_at","-0.557151530429578","0.584904166234116",0.679072410684507
"3396","209699_x_at","0.555018677700482","0.585444933871047",0.679626854780987
"2221","205110_s_at","-0.550760093361235","0.586287096058782",0.680531022004105
"10589","244548_at","-0.554066591638663","0.586439023898841",0.680633893022489
"4977","216197_at","-0.55253538444786","0.586541450270946",0.680679295554583
"6333","222699_s_at","-0.548711301185017","0.586919134496464",0.681044089586227
"928","201647_s_at","-0.550700549725722","0.587053242359889",0.681126196380007
"3466","209869_at","-0.549223845512229","0.587126298711897",0.681137458324376
"5053","216942_s_at","0.551496506796575","0.587373716147067",0.681350975942741
"1838","204255_s_at","0.548416304650115","0.587563774831893",0.681424410203054
"10672","39402_at","-0.552270714477509","0.587551925613301",0.681424410203054
"4640","214235_at","0.549982684636686","0.587635231583584",0.681426502130912
"8098","228386_s_at","0.550574860815098","0.587692332055427",0.681426502130912
"10586","244534_at","0.547334670391217","0.587888003103774",0.681579880242805
"5273","218355_at","0.549208719374689","0.588101966131874",0.681754430172497
"4950","215898_at","-0.550900530398188","0.588540359504133",0.68218908423765
"5413","218826_at","0.546201636576125","0.588643613537937",0.682235219657206
"1283","202779_s_at","0.548684965315502","0.589444238457617",0.683015890925347
"6367","222805_at","0.547324800811401","0.589422462863198",0.683015890925347
"5187","217974_at","-0.547908236047099","0.589840491841077",0.683353456067568
"6746","224595_at","0.548888530486688","0.589862669806836",0.683353456067568
"5580","219300_s_at","0.546175492628699","0.5904381935446",0.683897323750431
"6650","223949_at","0.549277629595376","0.590459343040853",0.683897323750431
"3715","210935_s_at","-0.543691993476229","0.590820880201673",0.68424236362865
"7602","227044_at","-0.547351441630692","0.591035059662616",0.684416689444529
"4979","216218_s_at","-0.544595978849954","0.591494190418566",0.684819760292005
"7124","225817_at","-0.54265630015532","0.591510520259659",0.684819760292005
"1649","203804_s_at","-0.546133168598536","0.59166157784039",0.684920896311356
"5565","219260_s_at","0.54118465360113","0.592419775672464",0.685724774252377
"666","200598_s_at","0.54135530415752","0.592528146827569",0.685776386941875
"353","1556764_s_at","-0.544268532523843","0.592613867338656",0.685801776087098
"1326","202901_x_at","0.543475630818057","0.593251474195807",0.686465760929113
"1037","201983_s_at","0.539495977548125","0.593730541359103",0.686946172462399
"3264","209373_at","0.538274402062401","0.594193410873063",0.687407741952569
"10076","240013_at","-0.543651602765635","0.594311565849349",0.68747046326113
"3491","209937_at","0.538084072675767","0.594499247516572",0.687613587489047
"10636","33323_r_at","0.538378595894272","0.594628867363965",0.687689532311213
"9706","236953_s_at","0.539824230939142","0.594799438481632",0.687812815934019
"238","1555427_s_at","-0.538396625922642","0.595268025052925",0.688280654411125
"4988","216252_x_at","-0.536870161930501","0.595579232029781",0.688418394193099
"6492","223282_at","0.539116244170175","0.595490843221589",0.688418394193099
"7393","226534_at","-0.538305454201751","0.595577608376741",0.688418394193099
"1455","203293_s_at","0.538892084715233","0.595974894459646",0.688505647924155
"2433","205603_s_at","0.536417314587995","0.595733119299508",0.688505647924155
"3443","209799_at","0.537627943524308","0.595918450381255",0.688505647924155
"4654","214291_at","-0.538339332562879","0.59591761602845",0.688505647924155
"5028","216604_s_at","0.538333402443188","0.595908300089564",0.688505647924155
"2352","205421_at","-0.535456304792289","0.596608093540485",0.689163109341136
"5841","220065_at","-0.536170682180032","0.596973523771741",0.689511153463719
"6804","224835_at","-0.536374434342295","0.597092562158363",0.689574568026501
"3889","211783_s_at","0.538869513978211","0.597482807253982",0.689951148490475
"10040","239723_at","0.533232816594258","0.597720979965414",0.690152059341509
"3849","211657_at","-0.534750019863442","0.59782938205545",0.690203104892108
"9192","233770_at","0.53328280309505","0.598130511529186",0.690402497043672
"9806","238431_at","-0.534822464060149","0.598086276224522",0.690402497043672
"2201","205068_s_at","0.538223305039492","0.598333116799177",0.690562223252979
"1886","204363_at","0.538618919354701","0.598461216583979",0.6905913350816
"9666","236620_at","-0.534935655049015","0.598486798762123",0.6905913350816
"8525","229744_at","-0.532599366202106","0.599085649744234",0.691208166761455
"4644","214246_x_at","0.536085985916689","0.599363436294124",0.691403107241431
"4839","215145_s_at","0.532742983867748","0.599447522851992",0.691403107241431
"9027","232291_at","-0.53270459327445","0.599425632733079",0.691403107241431
"919","201625_s_at","0.532738157429841","0.599594537385872",0.691498494687643
"6440","223094_s_at","0.535341592807234","0.599812891112194",0.691676126687935
"4451","213618_at","0.532317705396095","0.600183193397765",0.692028921760083
"8418","229431_at","0.529442698523931","0.6008508960076",0.69270310003569
"9967","239246_at","0.528321759376679","0.600896746096808",0.69270310003569
"4424","213539_at","-0.530094222234572","0.601551651414689",0.693383721699264
"4955","215936_s_at","-0.528207714963886","0.60196350301622",0.693784069506956
"6986","225399_at","0.526679020134222","0.602201241721027",0.693983681777544
"5609","219403_s_at","0.529776792685623","0.602535234772177",0.694294163998547
"2321","205342_s_at","0.527845816889063","0.603564749058732",0.69522653635986
"3883","211758_x_at","0.525680681341479","0.60363793141948",0.69522653635986
"5307","218515_at","0.528214035264054","0.603456072923345",0.69522653635986
"5761","219806_s_at","0.527085685453468","0.603667684473182",0.69522653635986
"10140","240865_at","0.524193149274031","0.603647604953478",0.69522653635986
"3120","208926_at","-0.525640856809148","0.603952036332811",0.695479521757565
"4457","213629_x_at","0.525139217236134","0.604106739142191",0.695583171905851
"7685","227270_at","0.528533845666063","0.60421180709851",0.695629655201111
"4668","214348_at","-0.531784498758047","0.604584954988979",0.695984491807941
"4800","214937_x_at","0.525564548289594","0.604649473398249",0.695984491807941
"9648","236518_at","0.524317364818649","0.605479724361032",0.696865553021817
"4756","214764_at","0.521924890010674","0.605888571230046",0.697261470391251
"3869","211712_s_at","-0.525539661574514","0.60622693943882",0.697576204285765
"471","1558930_at","0.520871616856622","0.606733255767446",0.697867638703503
"3648","210612_s_at","0.52267659089171","0.606655759968172",0.697867638703503
"4810","215014_at","-0.522452003444617","0.606616396152521",0.697867638703503
"5033","216627_s_at","0.523316492802968","0.606869644891904",0.697867638703503
"7918","227884_at","-0.521226674504171","0.606830881080604",0.697867638703503
"10639","34031_i_at","-0.520158413723668","0.606761417145191",0.697867638703503
"114","1553994_at","0.522999956072167","0.606992156555972",0.697933875231506
"4006","212240_s_at","-0.51907655075633","0.607463571929993",0.698251905643712
"6251","222412_s_at","-0.522041451819963","0.607439672715036",0.698251905643712
"9509","235729_at","-0.520970790775322","0.607381341683773",0.698251905643712
"2886","207387_s_at","-0.522947654600547","0.607608173448044",0.698343461348302
"431","1558154_at","0.522553957161107","0.608401494318305",0.699180511640703
"909","201595_s_at","-0.517528376882065","0.608744827620608",0.699379134576971
"4608","214098_at","0.51834814726385","0.608711615430931",0.699379134576971
"4969","216039_at","0.52071110681792","0.608769468053001",0.699379134576971
"4313","213222_at","0.517705587873097","0.609007918614669",0.69957832702403
"5146","217671_at","-0.516538762943494","0.609143220762142",0.699625634564909
"5234","218197_s_at","-0.516309514322475","0.609179240215465",0.699625634564909
"5299","218490_s_at","0.516132119631986","0.609680596874149",0.700126645048686
"5323","218577_at","-0.516045008911065","0.610296016519698",0.700758518754784
"5447","218919_at","0.51572986516274","0.610666673806486",0.701109244716213
"3879","211744_s_at","0.516074061563691","0.611352329819614",0.701821508671844
"8511","229693_at","-0.514214014701725","0.611702971669718",0.702149071356123
"2906","207509_s_at","-0.516358378925722","0.611787976364355",0.702171682522368
"733","200951_s_at","0.51300389329157","0.611882818968723",0.702197168934189
"2519","205844_at","-0.516766702544389","0.61194079919209",0.702197168934189
"436","1558250_s_at","0.516330870001495","0.612071509001412",0.702272208385784
"3528","210070_s_at","0.515884130888402","0.612225119649763",0.702373504745439
"7437","226630_at","0.512850877690389","0.612357800641315",0.702375834488523
"10481","243539_at","0.513512398705934","0.612325646959181",0.702375834488523
"4895","215483_at","-0.513316155113029","0.612469453449437",0.70242896677209
"2106","204855_at","0.513994763578333","0.612538513627871",0.702433244296808
"9601","236235_at","0.511768347602154","0.613218596008948",0.703138140587417
"5968","220940_at","-0.512905315765918","0.61337824983589",0.703171227448074
"9603","236244_at","-0.51404750743568","0.613329916121094",0.703171227448074
"7283","226273_at","0.511731831243333","0.613689908867393",0.703453507477848
"7976","228045_at","0.510498907408978","0.614615823010481",0.704439753651923
"3220","209260_at","0.510666414200601","0.61530644520389",0.705156139291433
"10321","242476_at","-0.507574413495832","0.615917728753768",0.705781457909039
"6902","225166_at","0.508582212503197","0.616053083072654",0.705861333034652
"3612","210413_x_at","-0.512107380623106","0.616205528429367",0.705885557391067
"3993","212218_s_at","0.508359717528427","0.616153852927922",0.705885557391067
"1904","204410_at","0.507641370558005","0.616418111449328",0.706027561304481
"6911","225186_at","-0.510343080226718","0.616460820826494",0.706027561304481
"9196","233814_at","-0.506901525267756","0.616862573665997",0.706412439243455
"962","201724_s_at","0.506176746604454","0.617148257292149",0.70658908129115
"4168","212779_at","-0.507157338483571","0.617083776769504",0.70658908129115
"3957","212096_s_at","0.509390763097342","0.617585742936834",0.706904070025116
"4225","212981_s_at","0.506876276936176","0.617587546569063",0.706904070025116
"4247","213026_at","-0.504959437267722","0.617620613264131",0.706904070025116
"8068","228302_x_at","0.505030492322859","0.618211620949356",0.707505199408991
"952","201711_x_at","0.503446316702419","0.619221960947432",0.708586049819794
"5030","216614_at","-0.501796524074967","0.61932132463907",0.708624335694294
"9764","238000_at","-0.504882335920432","0.619482203131277",0.708732990856298
"6342","222731_at","0.502694973008091","0.619598815653597",0.708790984775771
"3709","210904_s_at","-0.502209027382239","0.619738432846374",0.708875279783427
"3956","212095_s_at","0.504298121531606","0.620127976443491",0.709245399714968
"454","1558662_s_at","-0.500091149146182","0.620607898248185",0.709718796209794
"6219","222237_s_at","0.50129620659668","0.620691410501812",0.709738811625596
"6357","222774_s_at","0.500446731466949","0.620900631253479",0.709902550748342
"6497","223302_s_at","0.49962256232194","0.621441974868117",0.710445945112386
"905","201579_at","-0.498794819283219","0.621799670744775",0.710703737626004
"9523","235775_at","0.501722057826227","0.621747895389644",0.710703737626004
"5288","218435_at","0.499909529108068","0.623070883459855",0.712081009668406
"5147","217678_at","0.501999436085952","0.623351673859222",0.712326198037449
"9048","232382_s_at","-0.497814331426496","0.623854768921809",0.712825342768044
"8990","232105_at","-0.498321767175997","0.624072865592418",0.712998772803069
"8535","229796_at","-0.4948427261402","0.624214590284319",0.71305566030621
"10158","241386_at","-0.495985799582016","0.624255294871871",0.71305566030621
"1643","203789_s_at","-0.496456364566332","0.624377099648964",0.71311903286867
"6502","223315_at","0.494035822550538","0.624686778175573",0.713321180856389
"8064","228291_s_at","0.495977619108104","0.624665512091691",0.713321180856389
"1974","204562_at","-0.494219640012676","0.6249077561693",0.713497737531307
"9694","236841_at","-0.493840166443771","0.625233822993631",0.713794230710079
"4121","212615_at","0.493639182078047","0.625712052672249",0.714264358247375
"3209","209218_at","0.494152853725074","0.626188009825264",0.714731792106289
"9919","238918_at","-0.494020692381565","0.626322991563262",0.714809978270692
"8065","228293_at","-0.492610889301457","0.626408933727274",0.714832185887885
"5105","217360_x_at","0.491440584630853","0.626728212939507",0.715120635203818
"5933","220655_at","0.49364663869303","0.627321166385473",0.71564532424155
"10618","244811_at","0.4952376238932","0.627300790872003",0.71564532424155
"453","1558605_at","0.490175840446764","0.627486363512633",0.715757837946937
"9641","236474_at","-0.494396940477098","0.627676110383363",0.715898328083369
"3802","211495_x_at","0.490370877126294","0.628690967048037",0.716979770651304
"1418","203159_at","-0.491301707875052","0.629417247685005",0.71773191718201
"642","1569320_at","-0.491442191658298","0.629658518196277",0.717930900068544
"3862","211695_x_at","0.491811308796504","0.630346371694158",0.718638976614949
"1164","202411_at","0.487542568466803","0.630430477262609",0.718658456900968
"3799","211470_s_at","0.488455440392938","0.630497137643865",0.718658456900968
"10180","241682_at","0.48572736258735","0.631383687730836",0.719592687140338
"9309","235074_at","0.485359093969555","0.631585453437892",0.719746348210304
"6","1552283_s_at","-0.485664478336508","0.63187276161441",0.719949085698599
"5874","220240_s_at","0.483698668714535","0.63192450216099",0.719949085698599
"5972","220954_s_at","-0.486292138130419","0.63196423649771",0.719949085698599
"6948","225289_at","0.484442425239622","0.632882822807049",0.72084637935091
"8174","228577_x_at","-0.484637786822027","0.632885958061067",0.72084637935091
"9300","235046_at","-0.483597832754741","0.63295402829766",0.720847549227459
"613","1568618_a_at","0.483563721578779","0.63316319425752",0.721009390452961
"594","1566766_a_at","0.484216198163278","0.63329830258225",0.721086873807514
"770","201067_at","-0.481411054498063","0.633549565680078",0.721220214948883
"10033","239660_at","-0.483472653077048","0.633548666578925",0.721220214948883
"5340","218649_x_at","0.48413677393","0.633775514592818",0.721401051545837
"8147","228499_at","0.481636846107402","0.634116034234202",0.721637105890929
"8292","228959_at","-0.484938381268211","0.634117129506836",0.721637105890929
"847","201367_s_at","-0.481355497972129","0.634338858497581",0.721813039111651
"38","1552619_a_at","0.481027453649764","0.634498596604842",0.721918403248176
"5698","219644_at","0.481265195162968","0.634639231934376",0.721933587199889
"6011","221173_at","0.481687193050937","0.634646230116569",0.721933587199889
"9674","236694_at","0.481612512835377","0.634753560550096",0.721979295782781
"2259","205187_at","0.479367502107186","0.635238070615257",0.722453959726596
"8391","229334_at","-0.479932596609267","0.635527731379097",0.72270694529752
"5705","219667_s_at","-0.479027150925904","0.63566523559365",0.722786866867907
"9328","235123_at","-0.478820930974728","0.635867631005137",0.722940548648327
"6596","223646_s_at","0.48028395548688","0.635999748176852",0.723014304546153
"1639","203780_at","-0.480545040604211","0.636228368550038",0.723147998150285
"7251","226148_at","-0.478129915106019","0.636319123000358",0.723147998150285
"7898","227822_at","0.477994873854975","0.636272718211433",0.723147998150285
"9017","232252_at","0.477661886084358","0.636596068353584",0.723386274248334
"602","1567213_at","-0.478288431992736","0.636924815703974",0.723683358179132
"5047","216902_s_at","0.476592674246149","0.637100246512647",0.723806197221469
"3139","208997_s_at","0.479129593585265","0.637212756909277",0.723857534314691
"8560","229876_at","0.477740132190553","0.637437538823975",0.724036384685757
"4525","213844_at","-0.474756689469778","0.638320197927045",0.7249623711959
"1126","202284_s_at","-0.476184153244447","0.638517989416679",0.725110416371793
"9522","235766_x_at","-0.475555590959533","0.638640089349929",0.725172482911652
"1429","203202_at","0.475132144930189","0.638993214914649",0.725496837039314
"8743","230624_at","-0.476827762917847","0.639091712188836",0.725532054635663
"10418","243000_at","0.473416024988122","0.639391479267725",0.725795733222823
"7343","226419_s_at","-0.475842565792426","0.639600294054667",0.725956123896947
"6005","221132_at","0.475971135683924","0.639787091839876",0.726091493715679
"5454","218940_at","-0.476332397476202","0.639926799165893",0.726173397850309
"5291","218446_s_at","0.476967780393206","0.640082913985237",0.726264126236822
"6691","224342_x_at","-0.473504148205836","0.640141845642333",0.726264126236822
"10578","244457_at","-0.472006509125387","0.640210552137791",0.726265441716135
"7860","227711_at","-0.471851776562204","0.640744244882864",0.726794189363915
"632","1569110_x_at","0.471134625610918","0.642299549141197",0.728327858296367
